YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2020,2020,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,16.8,16.8,"$75,000 or greater",,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,VALUE,11,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38,38,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,24.5,24.5,"Less than $15,000",,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q037,VALUE,46,Income,"Less than $15,000",INC,INCLESS15
2020,2020,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.5,37.5,"$15,000 - $24,999",,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q047,VALUE,18,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.2,27.2,Data not reported,,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Income,Data not reported,INC,INCNR
2020,2020,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.3,41.3,"$15,000 - $24,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.5,35.5,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2020,2020,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.9,27.9,Data not reported,,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,Data not reported,INC,INCNR
2020,2020,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.5,29.5,"$15,000 - $24,999",,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,VALUE,8,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.4,37.4,"$75,000 or greater",,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q037,VALUE,18,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,"Less than $15,000",,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,VALUE,15,Income,"Less than $15,000",INC,INCLESS15
2020,2020,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.8,39.8,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,36.7,36.7,Data not reported,,"(32.745510099000455, -89.53803082499968)",PA,PA1,Q047,VALUE,28,Income,Data not reported,INC,INCNR
2020,2020,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.8,30.8,"$35,000 - $49,999",,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q037,VALUE,40,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.8,27.8,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2020,2020,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.5,23.5,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.2,38.2,"$15,000 - $24,999",,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,VALUE,21,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.7,37.7,"$75,000 or greater",,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q037,VALUE,20,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.8,25.8,Data not reported,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q047,VALUE,4,Income,Data not reported,INC,INCNR
2020,2020,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.9,34.9,"$15,000 - $24,999",,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q037,VALUE,24,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,38.4,38.4,"Less than $15,000",,"(34.52088095200048, -106.24058098499967)",PA,PA1,Q047,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2020,2020,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.6,28.6,Data not reported,,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q036,VALUE,26,Income,Data not reported,INC,INCNR
2020,2020,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.8,39.8,"Less than $15,000",,"(34.74865012400045, -92.27449074299966)",PA,PA1,Q047,VALUE,5,Income,"Less than $15,000",INC,INCLESS15
2020,2020,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.6,19.6,"$35,000 - $49,999",,"(44.56744942400047, -120.15503132599969)",PA,PA1,Q047,VALUE,41,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.4,33.4,"$25,000 - $34,999",,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,VALUE,11,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.1,32.1,Data not reported,,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q037,VALUE,8,Income,Data not reported,INC,INCNR
2020,2020,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.4,31.4,"$50,000 - $74,999",,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,VALUE,23,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,42.1,42.1,"$15,000 - $24,999",,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q036,VALUE,28,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.8,33.8,"$15,000 - $24,999",,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q037,VALUE,27,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.6,29.6,"$25,000 - $34,999",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.6,37.6,"Less than $15,000",,"(43.682630005000476, -114.3637300419997)",PA,PA1,Q047,VALUE,16,Income,"Less than $15,000",INC,INCLESS15
2020,2020,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25,25,Data not reported,,"(39.008830667000495, -75.57774116799965)",PA,PA1,Q047,VALUE,10,Income,Data not reported,INC,INCNR
2020,2020,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.8,39.8,"$25,000 - $34,999",,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,VALUE,10,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,24.2,24.2,"Less than $15,000",,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q037,VALUE,19,Income,"Less than $15,000",INC,INCLESS15
2020,2020,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.7,33.7,Data not reported,,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q037,VALUE,16,Income,Data not reported,INC,INCNR
2020,2020,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.2,25.2,"$25,000 - $34,999",,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,VALUE,9,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,46.6,46.6,"$15,000 - $24,999",,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,VALUE,45,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.4,37.4,"$15,000 - $24,999",,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q037,VALUE,25,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,15.7,15.7,"$50,000 - $74,999",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.6,31.6,"$35,000 - $49,999",,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q037,VALUE,21,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,41.5,41.5,"$75,000 or greater",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,"$75,000 or greater",,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,VALUE,32,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35,35,"$25,000 - $34,999",,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q037,VALUE,15,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.9,32.9,"Less than $15,000",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,VALUE,56,Income,"Less than $15,000",INC,INCLESS15
2020,2020,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35.3,35.3,"$15,000 - $24,999",,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,40.3,40.3,"Less than $15,000",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"Less than $15,000",INC,INCLESS15
2020,2020,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.3,29.3,"$50,000 - $74,999",,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,VALUE,25,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.6,36.6,"Less than $15,000",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"Less than $15,000",INC,INCLESS15
2020,2020,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.1,31.1,"$25,000 - $34,999",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,VALUE,56,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.8,30.8,"$25,000 - $34,999",,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q047,VALUE,9,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.9,29.9,"$15,000 - $24,999",,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,VALUE,30,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.1,31.1,Data not reported,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,VALUE,5,Income,Data not reported,INC,INCNR
2020,2020,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.6,34.6,"$15,000 - $24,999",,"(43.682630005000476, -114.3637300419997)",OWS,OWS1,Q036,VALUE,16,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.5,18.5,Data not reported,,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,Data not reported,INC,INCNR
